id;arrondissement_id;quartier_id;note_maison;note_agence;mois
42;6610616;6610108;0.82;8.12;MAI
43;6610616;6610108;4.48;7.71;NOV
44;6610616;6610108;2.03;6.69;AOUT
45;6610616;6610108;7.54;6.72;AOUT
46;6610616;6610108;8.98;4.01;MAI
47;6610616;6610108;3.84;4.74;MAI
48;6610616;6610108;1.11;6.43;JUIN
49;6610616;6610108;8.08;2.14;JANV
50;6610616;6610108;5.74;2.58;JUIN
1;6610293;6610221;6.55;1.34;JUIL
2;6610293;6610221;3.76;0.32;JANV
3;6610293;6610221;9.78;3.19;DEC
4;6610293;6610221;3.08;2.08;NOV
5;6610293;6610221;0.6;8.66;AVRIL
6;6610293;6610221;9.24;6.45;JUIN
7;6610293;6610221;0.19;7.75;OCT
8;6610293;6610221;3.62;9.77;MAI
9;6610293;6610221;7.42;0.98;MAI
10;6610293;6610221;0.39;8.59;AVRIL
11;6610293;6610221;1.66;4.37;SEPT
12;6610293;6610221;8.4;8.07;MARS
13;6610293;6610221;1.48;5.96;MAI
14;6610293;6610221;0.69;6.5;OCT
15;6610293;6610221;0.53;9.02;NOV
16;6610293;6610221;1.55;5.35;AOUT
17;6610293;6610221;6.79;6.87;AOUT
18;6610293;6610221;9.46;3.36;FEV
19;6610293;6610221;7.5;7.21;AVRIL
20;6610293;6610221;5.67;3.21;DEC
21;6610293;6610221;6.88;7.6;AOUT
22;6610293;6610221;9.54;7.57;JUIL
23;6610293;6610221;2.18;5.92;FEV
24;6610293;6610221;0.96;5.69;AOUT
25;6610293;6610221;2.62;2.33;JUIL
26;6610293;6610221;2.49;4.46;MAI
27;6610293;6610221;5.42;1.27;MARS
28;6610293;6610221;0.84;9.25;AOUT
29;6610293;6610221;5.28;4.0;JUIL
30;6610293;6610221;1.13;0.14;NOV
31;6610293;6610221;0.35;6.82;FEV
32;6610293;6610221;9.13;3.21;OCT
33;6610293;6610221;8.72;5.58;JANV
34;6610293;6610221;6.45;0.79;FEV
35;6610293;6610221;8.85;4.82;NOV
36;6610293;6610221;0.4;8.18;AOUT
37;6610293;6610221;9.93;1.85;MARS
38;6610293;6610221;7.39;0.41;AVRIL
39;6610293;6610221;1.25;0.85;JUIL
40;6610293;6610221;5.17;4.96;AVRIL
41;6610293;6610221;1.12;8.61;JANV
42;6610293;6610221;4.98;8.29;MAI
43;6610293;6610221;1.19;9.4;JUIL
44;6610293;6610221;5.85;5.33;JUIN
45;6610293;6610221;9.65;2.03;NOV
46;6610293;6610221;5.44;1.23;NOV
47;6610293;6610221;4.43;0.66;AVRIL
48;6610293;6610221;9.12;2.13;MARS
49;6610293;6610221;7.21;4.03;NOV
50;6610293;6610221;9.52;7.95;AVRIL
1;6610293;6610248;2.95;8.77;MAI
2;6610293;6610248;6.94;0.67;NOV
3;6610293;6610248;4.13;9.76;OCT
4;6610293;6610248;1.5;8.08;AVRIL
5;6610293;6610248;5.86;8.36;DEC
6;6610293;6610248;0.56;2.13;OCT
7;6610293;6610248;1.27;9.41;AVRIL
8;6610293;6610248;1.29;0.37;NOV
9;6610293;6610248;3.27;4.63;MAI
10;6610293;6610248;4.89;4.93;SEPT
11;6610293;6610248;8.01;9.09;AOUT
12;6610293;6610248;1.16;3.4;NOV
13;6610293;6610248;5.44;1.52;AVRIL
14;6610293;6610248;2.77;5.06;JANV
15;6610293;6610248;3.15;2.62;NOV
16;6610293;6610248;4.11;5.92;SEPT
17;6610293;6610248;6.92;6.81;MARS
18;6610293;6610248;2.72;5.45;DEC
19;6610293;6610248;5.9;8.49;JANV
20;6610293;6610248;8.78;6.44;OCT
21;6610293;6610248;9.85;1.21;MAI
22;6610293;6610248;7.89;2.14;NOV
23;6610293;6610248;7.06;1.82;MAI
24;6610293;6610248;1.05;8.9;AOUT
25;6610293;6610248;6.09;8.34;FEV
26;6610293;6610248;2.56;0.31;AVRIL
27;6610293;6610248;2.89;1.2;OCT
28;6610293;6610248;0.33;4.06;SEPT
29;6610293;6610248;3.91;6.87;FEV
30;6610293;6610248;9.47;2.25;JUIL
31;6610293;6610248;1.8;5.6;MAI
32;6610293;6610248;1.26;1.23;OCT
33;6610293;6610248;3.85;3.82;AVRIL
34;6610293;6610248;6.5;9.92;MARS
35;6610293;6610248;8.37;8.89;AOUT
36;6610293;6610248;5.71;6.89;AOUT
37;6610293;6610248;1.11;9.36;MARS
38;6610293;6610248;4.02;0.59;DEC
39;6610293;6610248;1.05;2.3;NOV
40;6610293;6610248;6.99;9.13;JUIL
41;6610293;6610248;0.16;1.81;OCT
42;6610293;6610248;7.96;8.63;MAI
43;6610293;6610248;5.45;4.21;MAI
44;6610293;6610248;4.19;3.04;FEV
45;6610293;6610248;0.61;0.1;MARS
46;6610293;6610248;2.54;8.81;DEC
47;6610293;6610248;3.51;4.46;NOV
48;6610293;6610248;4.28;0.48;OCT
49;6610293;6610248;9.43;4.41;FEV
50;6610293;6610248;9.62;8.13;OCT
1;6610293;6610249;3.35;0.07;AOUT
2;6610293;6610249;9.35;6.01;MAI
3;6610293;6610249;6.46;9.6;AVRIL
4;6610293;6610249;0.81;8.43;OCT
5;6610293;6610249;7.0;1.01;JANV
6;6610293;6610249;3.15;4.13;JUIL
7;6610293;6610249;3.97;9.32;JANV
8;6610293;6610249;6.71;5.11;OCT
9;6610293;6610249;1.54;6.33;OCT
10;6610293;6610249;6.94;9.81;SEPT
11;6610293;6610249;4.9;0.51;AVRIL
12;6610293;6610249;7.22;8.09;MAI
13;6610293;6610249;8.75;3.8;JUIN
14;6610293;6610249;2.67;2.49;MAI
15;6610293;6610249;1.97;4.9;OCT
16;6610293;6610249;7.45;4.56;AOUT
17;6610293;6610249;5.55;9.67;OCT
18;6610293;6610249;7.39;0.38;AOUT
19;6610293;6610249;6.8;7.61;JANV
20;6610293;6610249;6.02;1.24;NOV
21;6610293;6610249;4.87;1.97;AVRIL
22;6610293;6610249;3.53;8.34;NOV
23;6610293;6610249;7.75;6.97;JANV
24;6610293;6610249;1.12;8.22;DEC
25;6610293;6610249;0.98;8.17;MARS
26;6610293;6610249;4.7;1.43;JUIL
27;6610293;6610249;2.42;2.65;SEPT
28;6610293;6610249;6.18;5.79;MARS
29;6610293;6610249;9.79;3.56;MAI
30;6610293;6610249;1.77;5.82;MARS
31;6610293;6610249;6.09;3.84;SEPT
32;6610293;6610249;6.12;3.14;AOUT
33;6610293;6610249;1.01;2.31;OCT
34;6610293;6610249;5.66;0.43;SEPT
35;6610293;6610249;8.82;6.95;JANV
36;6610293;6610249;9.8;3.04;AOUT
37;6610293;6610249;7.57;6.78;JANV
38;6610293;6610249;3.97;6.19;AVRIL
39;6610293;6610249;1.04;4.53;OCT
40;6610293;6610249;4.3;0.08;AOUT
41;6610293;6610249;0.6;9.22;JANV
42;6610293;6610249;0.2;9.74;SEPT
43;6610293;6610249;0.74;5.66;OCT
44;6610293;6610249;3.94;3.73;JANV
45;6610293;6610249;8.83;9.02;NOV
46;6610293;6610249;8.14;9.39;OCT
47;6610293;6610249;3.39;6.16;OCT
48;6610293;6610249;7.26;2.5;MAI
49;6610293;6610249;3.05;5.4;MAI
50;6610293;6610249;5.84;1.1;MARS
1;6610293;6610250;2.77;6.29;JANV
2;6610293;6610250;5.07;8.75;AVRIL
3;6610293;6610250;1.26;2.25;MAI
4;6610293;6610250;7.02;5.44;MAI
5;6610293;6610250;8.92;5.74;NOV
6;6610293;6610250;9.52;7.38;SEPT
7;6610293;6610250;2.79;6.24;MARS
8;6610293;6610250;1.35;3.35;JANV
9;6610293;6610250;0.71;9.77;NOV
10;6610293;6610250;2.85;6.98;FEV
11;6610293;6610250;8.92;0.49;MARS
12;6610293;6610250;8.76;4.05;JUIN
13;6610293;6610250;4.43;7.47;DEC
14;6610293;6610250;8.54;9.43;JUIN
15;6610293;6610250;3.45;1.8;SEPT
16;6610293;6610250;2.07;5.14;MAI
17;6610293;6610250;1.09;0.82;MAI
18;6610293;6610250;0.42;9.74;OCT
19;6610293;6610250;7.53;9.55;OCT
20;6610293;6610250;6.55;3.62;MAI
21;6610293;6610250;5.41;9.7;MARS
22;6610293;6610250;8.23;1.09;MAI
23;6610293;6610250;3.42;3.14;DEC
24;6610293;6610250;1.8;7.6;SEPT
25;6610293;6610250;7.68;4.53;FEV
26;6610293;6610250;7.53;4.25;OCT
27;6610293;6610250;3.02;8.3;NOV
28;6610293;6610250;3.61;1.46;JUIN
29;6610293;6610250;3.66;2.98;OCT
30;6610293;6610250;6.24;2.68;MARS
31;6610293;6610250;9.5;2.38;JUIN
32;6610293;6610250;5.57;6.72;NOV
33;6610293;6610250;4.48;5.32;SEPT
34;6610293;6610250;1.56;6.65;MAI
35;6610293;6610250;2.51;9.47;AVRIL
36;6610293;6610250;2.27;1.52;JANV
37;6610293;6610250;0.12;2.66;MAI
38;6610293;6610250;6.09;4.1;AOUT
39;6610293;6610250;1.76;3.68;JUIL
40;6610293;6610250;7.34;7.15;AVRIL
41;6610293;6610250;0.15;6.06;OCT
42;6610293;6610250;8.56;7.07;FEV
43;6610293;6610250;3.1;2.19;AVRIL
44;6610293;6610250;8.09;6.94;MAI
45;6610293;6610250;5.8;7.66;OCT
46;6610293;6610250;6.61;4.99;DEC
47;6610293;6610250;9.4;2.93;JANV
48;6610293;6610250;2.88;1.27;JANV
49;6610293;6610250;9.5;9.99;MARS
50;6610293;6610250;4.5;9.36;DEC
1;6610616;6610608;8.46;4.99;SEPT
2;6610616;6610608;3.95;9.27;JANV
3;6610616;6610608;1.41;2.42;JUIL
4;6610616;6610608;9.29;4.56;JANV
5;6610616;6610608;6.15;5.6;JANV
6;6610616;6610608;2.38;8.15;FEV
7;6610616;6610608;4.91;7.39;FEV
8;6610616;6610608;6.02;1.03;OCT
9;6610616;6610608;8.09;4.44;FEV
10;6610616;6610608;2.95;1.57;JANV
11;6610616;6610608;7.27;1.71;FEV
12;6610616;6610608;8.03;1.09;AOUT
13;6610616;6610608;3.14;8.39;MARS
14;6610616;6610608;0.5;4.98;FEV
15;6610616;6610608;0.5;5.3;SEPT
16;6610616;6610608;9.95;3.37;MARS
17;6610616;6610608;8.07;3.25;MARS
18;6610616;6610608;7.09;8.74;JUIL
19;6610616;6610608;7.98;5.36;AOUT
20;6610616;6610608;0.43;6.13;JUIN
21;6610616;6610608;3.53;2.87;AVRIL
22;6610616;6610608;7.61;4.49;AVRIL
23;6610616;6610608;9.4;5.64;FEV
24;6610616;6610608;2.76;5.39;AVRIL
25;6610616;6610608;4.09;7.12;NOV
26;6610616;6610608;4.34;0.81;JUIL
27;6610616;6610608;0.66;0.05;MAI
28;6610616;6610608;9.67;2.42;MAI
29;6610616;6610608;5.4;7.45;SEPT
30;6610616;6610608;1.09;2.76;DEC
31;6610616;6610608;3.73;8.25;DEC
32;6610616;6610608;2.9;7.13;OCT
33;6610616;6610608;1.73;2.2;MAI
34;6610616;6610608;2.98;0.73;FEV
35;6610616;6610608;1.18;8.18;AOUT
36;6610616;6610608;2.63;2.72;DEC
37;6610616;6610608;4.8;3.24;MARS
38;6610616;6610608;8.46;0.6;DEC
39;6610616;6610608;6.76;3.59;AVRIL
40;6610616;6610608;2.62;3.36;JUIL
41;6610616;6610608;2.99;2.56;DEC
42;6610616;6610608;0.5;7.12;NOV
43;6610616;6610608;7.1;1.68;MAI
44;6610616;6610608;4.13;2.95;MARS
45;6610616;6610608;8.63;9.01;AVRIL
46;6610616;6610608;7.11;0.11;MARS
47;6610616;6610608;4.57;3.04;NOV
48;6610616;6610608;1.69;4.29;FEV
49;6610616;6610608;5.42;6.95;JUIL
50;6610616;6610608;5.94;3.5;MARS
1;6610616;6610609;7.38;2.39;OCT
2;6610616;6610609;9.12;9.9;JUIL
3;6610616;6610609;5.62;1.45;SEPT
4;6610616;6610609;3.86;9.54;MARS
5;6610616;6610609;0.06;2.22;NOV
6;6610616;6610609;8.68;8.58;AVRIL
7;6610616;6610609;4.97;2.34;MAI
8;6610616;6610609;6.18;0.59;MARS
9;6610616;6610609;2.46;6.53;OCT
10;6610616;6610609;1.31;5.92;JANV
11;6610616;6610609;6.67;5.06;FEV
12;6610616;6610609;5.02;1.59;JUIL
13;6610616;6610609;9.17;4.3;MARS
14;6610616;6610609;1.62;3.73;FEV
15;6610616;6610609;8.89;7.77;AVRIL
16;6610616;6610609;1.77;9.0;MARS
17;6610616;6610609;3.43;5.65;FEV
18;6610616;6610609;4.35;2.47;SEPT
19;6610616;6610609;1.55;6.09;AVRIL
20;6610616;6610609;7.28;9.12;MARS
21;6610616;6610609;3.67;9.66;JANV
22;6610616;6610609;7.16;0.56;AVRIL
23;6610616;6610609;5.72;2.95;NOV
24;6610616;6610609;0.63;2.13;SEPT
25;6610616;6610609;5.08;0.48;SEPT
26;6610616;6610609;9.36;6.09;AOUT
27;6610616;6610609;5.56;8.81;JUIL
28;6610616;6610609;5.17;9.19;SEPT
29;6610616;6610609;6.27;9.62;OCT
30;6610616;6610609;1.36;6.91;OCT
31;6610616;6610609;2.19;7.59;JUIL
32;6610616;6610609;2.99;8.82;AVRIL
33;6610616;6610609;7.28;0.45;AVRIL
34;6610616;6610609;0.22;3.54;OCT
35;6610616;6610609;7.56;6.67;DEC
36;6610616;6610609;3.23;7.77;JUIL
37;6610616;6610609;8.04;8.6;SEPT
38;6610616;6610609;7.76;3.78;DEC
39;6610616;6610609;7.04;1.5;DEC
40;6610616;6610609;7.4;9.39;JUIL
41;6610616;6610609;0.3;6.09;OCT
42;6610616;6610609;1.9;7.05;JUIL
43;6610616;6610609;9.69;9.05;DEC
44;6610616;6610609;3.87;9.34;AOUT
45;6610616;6610609;5.57;5.59;JUIL
46;6610616;6610609;3.15;0.23;OCT
47;6610616;6610609;5.67;0.07;NOV
48;6610616;6610609;4.88;0.2;JUIL
49;6610616;6610609;2.16;9.21;MAI
50;6610616;6610609;8.12;0.91;FEV
1;6610616;6610611;6.97;1.29;MARS
2;6610616;6610611;6.51;7.04;FEV
3;6610616;6610611;6.06;1.55;DEC
4;6610616;6610611;2.66;3.24;JUIL
5;6610616;6610611;2.34;9.02;AVRIL
6;6610616;6610611;5.01;2.97;MARS
7;6610616;6610611;0.36;9.88;FEV
8;6610616;6610611;7.3;3.42;JUIL
9;6610616;6610611;1.26;5.56;JUIL
10;6610616;6610611;2.77;5.76;MARS
11;6610616;6610611;8.84;9.06;JANV
12;6610616;6610611;2.82;7.56;OCT
13;6610616;6610611;3.08;7.2;AOUT
14;6610616;6610611;9.25;4.43;AVRIL
15;6610616;6610611;7.85;1.86;JUIN
16;6610616;6610611;9.64;5.84;NOV
17;6610616;6610611;3.3;2.22;AOUT
18;6610616;6610611;4.42;7.81;AOUT
19;6610616;6610611;4.13;2.55;OCT
20;6610616;6610611;9.7;2.47;NOV
21;6610616;6610611;8.6;9.43;JUIN
22;6610616;6610611;1.41;8.14;OCT
23;6610616;6610611;1.39;6.04;JANV
24;6610616;6610611;1.03;2.66;AVRIL
25;6610616;6610611;6.36;8.67;AVRIL
26;6610616;6610611;4.92;7.79;FEV
27;6610616;6610611;7.66;8.81;NOV
28;6610616;6610611;7.88;1.12;JUIL
29;6610616;6610611;6.54;9.06;MARS
30;6610616;6610611;3.33;4.45;AOUT
31;6610616;6610611;0.23;5.57;AOUT
32;6610616;6610611;1.38;1.57;AVRIL
33;6610616;6610611;7.23;0.66;SEPT
34;6610616;6610611;4.37;1.57;MAI
35;6610616;6610611;3.87;2.9;OCT
36;6610616;6610611;0.35;7.03;AOUT
37;6610616;6610611;7.35;5.97;AVRIL
38;6610616;6610611;5.59;9.54;OCT
39;6610616;6610611;9.17;0.08;JUIL
40;6610616;6610611;1.04;9.2;DEC
41;6610616;6610611;6.18;3.18;OCT
42;6610616;6610611;4.86;5.9;NOV
43;6610616;6610611;0.55;8.16;JUIL
44;6610616;6610611;1.57;1.37;SEPT
45;6610616;6610611;7.4;8.13;MARS
46;6610616;6610611;2.55;7.72;AVRIL
47;6610616;6610611;6.96;6.79;JUIN
48;6610616;6610611;9.49;0.2;JUIN
49;6610616;6610611;7.34;0.11;JUIL
50;6610616;6610611;5.79;3.09;OCT
1;6610616;6610612;0.69;8.76;OCT
2;6610616;6610612;0.82;6.97;JUIL
3;6610616;6610612;3.99;5.79;JANV
4;6610616;6610612;9.41;4.94;FEV
5;6610616;6610612;1.21;3.23;OCT
6;6610616;6610612;6.14;6.62;JUIN
7;6610616;6610612;6.35;1.79;AOUT
8;6610616;6610612;8.59;6.54;JUIN
9;6610616;6610612;2.05;0.49;SEPT
10;6610616;6610612;9.99;8.75;DEC
11;6610616;6610612;3.02;9.75;AVRIL
12;6610616;6610612;9.38;8.92;AOUT
13;6610616;6610612;3.34;4.58;OCT
14;6610616;6610612;1.88;9.5;AOUT
15;6610616;6610612;2.0;0.18;NOV
16;6610616;6610612;9.2;4.03;AVRIL
17;6610616;6610612;2.71;1.71;AVRIL
18;6610616;6610612;2.69;8.17;JUIN
19;6610616;6610612;8.07;3.32;SEPT
20;6610616;6610612;7.78;4.16;NOV
21;6610616;6610612;3.15;2.83;JUIL
22;6610616;6610612;9.14;2.41;OCT
23;6610616;6610612;0.11;7.77;OCT
24;6610616;6610612;2.46;5.61;DEC
25;6610616;6610612;2.67;2.46;JUIN
26;6610616;6610612;8.45;9.84;AOUT
27;6610616;6610612;3.17;2.07;JUIN
28;6610616;6610612;4.54;0.21;FEV
29;6610616;6610612;1.0;6.64;OCT
30;6610616;6610612;8.51;8.94;OCT
31;6610616;6610612;2.69;4.02;MAI
32;6610616;6610612;9.58;0.45;AVRIL
33;6610616;6610612;6.16;5.48;JUIN
34;6610616;6610612;9.68;7.63;JUIN
35;6610616;6610612;8.68;6.85;MARS
36;6610616;6610612;7.98;7.13;AOUT
37;6610616;6610612;7.81;5.87;JANV
38;6610616;6610612;8.99;8.24;FEV
39;6610616;6610612;6.37;2.67;JUIL
40;6610616;6610612;0.34;8.18;MARS
41;6610616;6610612;9.81;4.86;MARS
42;6610616;6610612;4.3;3.15;JANV
43;6610616;6610612;5.15;3.73;OCT
44;6610616;6610612;0.21;5.81;JANV
45;6610616;6610612;2.41;7.13;AVRIL
46;6610616;6610612;3.43;3.69;AOUT
47;6610616;6610612;4.78;2.45;MAI
48;6610616;6610612;6.12;3.5;JUIL
49;6610616;6610612;9.56;6.41;AOUT
50;6610616;6610612;2.84;3.15;MAI
1;6610616;6610613;8.45;5.23;MARS
2;6610616;6610613;4.73;5.22;JANV
3;6610616;6610613;7.48;6.59;NOV
4;6610616;6610613;1.4;6.05;OCT
5;6610616;6610613;4.99;1.69;OCT
6;6610616;6610613;4.93;4.2;MARS
7;6610616;6610613;4.35;6.83;JUIN
8;6610616;6610613;3.5;5.68;MARS
9;6610616;6610613;6.22;3.4;OCT
10;6610616;6610613;9.24;9.21;JUIN
11;6610616;6610613;8.55;9.08;SEPT
12;6610616;6610613;3.5;6.74;MAI
13;6610616;6610613;3.37;5.16;AOUT
14;6610616;6610613;6.05;5.56;JUIL
15;6610616;6610613;8.33;2.46;JUIL
16;6610616;6610613;6.25;4.46;FEV
17;6610616;6610613;9.35;5.2;MARS
18;6610616;6610613;9.34;3.0;JANV
19;6610616;6610613;9.45;2.41;MAI
20;6610616;6610613;5.4;0.52;OCT
21;6610616;6610613;9.14;4.15;SEPT
22;6610616;6610613;6.48;7.27;AVRIL
23;6610616;6610613;5.16;9.52;OCT
24;6610616;6610613;1.65;4.39;JUIN
25;6610616;6610613;6.03;9.46;SEPT
26;6610616;6610613;6.74;9.51;AOUT
27;6610616;6610613;0.59;6.43;MARS
28;6610616;6610613;1.49;4.03;AVRIL
29;6610616;6610613;3.38;5.83;JANV
30;6610616;6610613;5.96;1.33;JUIL
31;6610616;6610613;7.61;1.75;JUIN
32;6610616;6610613;1.46;3.21;SEPT
33;6610616;6610613;2.22;4.72;MARS
34;6610616;6610613;1.35;3.81;OCT
35;6610616;6610613;8.54;0.38;MARS
36;6610616;6610613;0.9;3.98;JUIN
37;6610616;6610613;0.8;2.65;SEPT
38;6610616;6610613;8.96;0.53;SEPT
39;6610616;6610613;1.14;2.99;JUIN
40;6610616;6610613;6.79;5.99;SEPT
41;6610616;6610613;6.98;2.71;MAI
42;6610616;6610613;0.46;1.08;FEV
43;6610616;6610613;9.31;4.87;SEPT
44;6610616;6610613;7.96;4.76;AVRIL
45;6610616;6610613;2.13;3.82;SEPT
46;6610616;6610613;5.39;7.82;AVRIL
47;6610616;6610613;4.99;3.67;DEC
48;6610616;6610613;6.65;6.96;OCT
49;6610616;6610613;0.4;2.64;NOV
50;6610616;6610613;3.96;1.45;JANV
1;6610614;6610757;4.0;0.2;MARS
2;6610614;6610757;8.74;1.33;AVRIL
3;6610614;6610757;0.36;9.85;AOUT
4;6610614;6610757;8.32;1.58;DEC
5;6610614;6610757;9.4;9.88;NOV
6;6610614;6610757;9.3;6.29;JUIN
7;6610614;6610757;2.84;0.09;MAI
8;6610614;6610757;2.39;5.39;AOUT
9;6610614;6610757;3.36;6.42;FEV
10;6610614;6610757;5.95;4.98;OCT
11;6610614;6610757;2.38;9.76;FEV
12;6610614;6610757;8.39;0.55;JUIL
13;6610614;6610757;6.94;5.95;AOUT
14;6610614;6610757;9.01;8.17;JUIN
15;6610614;6610757;8.95;0.85;NOV
16;6610614;6610757;6.65;1.55;AVRIL
17;6610614;6610757;2.48;1.91;MARS
18;6610614;6610757;3.96;3.97;AVRIL
19;6610614;6610757;1.7;6.61;AOUT
20;6610614;6610757;7.3;0.49;JANV
21;6610614;6610757;4.44;2.16;JUIL
22;6610614;6610757;8.5;3.3;AOUT
23;6610614;6610757;7.16;6.08;OCT
24;6610614;6610757;6.13;9.57;JUIL
25;6610614;6610757;2.25;0.75;AVRIL
26;6610614;6610757;4.3;1.26;JUIL
27;6610614;6610757;7.07;7.76;AVRIL
28;6610614;6610757;0.22;8.93;AOUT
29;6610614;6610757;0.13;6.05;OCT
30;6610614;6610757;5.95;9.49;AOUT
31;6610614;6610757;8.36;7.2;JUIL
32;6610614;6610757;3.97;0.32;MARS
33;6610614;6610757;8.74;7.19;AVRIL
34;6610614;6610757;2.22;0.76;JUIN
35;6610614;6610757;4.63;8.35;AOUT
36;6610614;6610757;4.84;2.5;MARS
37;6610614;6610757;7.12;9.81;NOV
38;6610614;6610757;5.65;8.22;FEV
39;6610614;6610757;9.15;8.41;JANV
40;6610614;6610757;6.37;3.51;DEC
41;6610614;6610757;8.79;7.78;AVRIL
42;6610614;6610757;8.07;9.32;SEPT
43;6610614;6610757;6.63;7.76;AVRIL
44;6610614;6610757;6.43;4.25;FEV
45;6610614;6610757;1.74;8.01;JUIL
46;6610614;6610757;1.63;3.56;AOUT
47;6610614;6610757;6.57;0.83;NOV
48;6610614;6610757;7.96;1.57;JANV
49;6610614;6610757;5.76;7.33;MARS
50;6610614;6610757;5.81;7.55;JUIN
1;6610614;6610758;9.83;2.36;OCT
2;6610614;6610758;6.04;8.21;DEC
3;6610614;6610758;1.74;3.29;JUIL
4;6610614;6610758;9.34;7.25;JUIN
5;6610614;6610758;2.29;5.12;JANV
6;6610614;6610758;7.43;4.75;DEC
7;6610614;6610758;0.91;0.85;JUIL
8;6610614;6610758;8.62;4.2;OCT
9;6610614;6610758;8.47;8.49;SEPT
10;6610614;6610758;1.77;9.04;JUIL
11;6610614;6610758;9.76;1.46;DEC
12;6610614;6610758;2.62;2.81;MAI
13;6610614;6610758;7.78;6.23;FEV
14;6610614;6610758;0.96;8.28;OCT
15;6610614;6610758;7.11;0.35;MARS
16;6610614;6610758;2.41;3.36;FEV
17;6610614;6610758;7.91;4.21;NOV
18;6610614;6610758;7.97;6.98;MAI
19;6610614;6610758;8.29;5.95;MAI
20;6610614;6610758;2.57;4.81;DEC
21;6610614;6610758;9.56;4.27;NOV
22;6610614;6610758;9.97;0.41;FEV
23;6610614;6610758;6.86;2.11;NOV
24;6610614;6610758;2.45;3.74;JANV
25;6610614;6610758;7.19;1.03;AOUT
26;6610614;6610758;6.61;6.55;AOUT
27;6610614;6610758;0.25;4.89;JUIL
28;6610614;6610758;2.24;5.85;AVRIL
29;6610614;6610758;7.37;5.45;NOV
30;6610614;6610758;2.81;6.8;JANV
31;6610614;6610758;5.5;8.8;SEPT
32;6610614;6610758;3.21;9.93;JUIN
33;6610614;6610758;5.01;3.47;OCT
34;6610614;6610758;9.23;3.43;MAI
35;6610614;6610758;0.72;9.52;MARS
36;6610614;6610758;7.72;4.9;JUIN
37;6610614;6610758;8.25;1.35;MARS
38;6610614;6610758;5.42;1.12;FEV
39;6610614;6610758;7.22;3.25;AOUT
40;6610614;6610758;3.75;0.36;AOUT
41;6610614;6610758;3.27;0.81;NOV
42;6610614;6610758;1.09;9.72;JUIN
43;6610614;6610758;1.36;7.29;JUIN
44;6610614;6610758;0.34;2.28;FEV
45;6610614;6610758;8.08;2.43;FEV
46;6610614;6610758;3.66;9.74;DEC
47;6610614;6610758;3.35;2.09;AOUT
48;6610614;6610758;5.08;8.0;AOUT
49;6610614;6610758;5.84;9.22;JUIN
50;6610614;6610758;3.04;3.49;JUIL
1;6610614;6610996;0.62;5.97;AVRIL
2;6610614;6610996;7.85;0.06;NOV
3;6610614;6610996;6.83;9.39;NOV
4;6610614;6610996;1.27;2.11;OCT
5;6610614;6610996;3.52;8.09;MARS
6;6610614;6610996;3.4;5.8;JANV
7;6610614;6610996;1.71;2.56;JANV
8;6610614;6610996;1.3;7.46;MAI
9;6610614;6610996;3.54;1.85;JANV
10;6610614;6610996;3.2;8.51;JUIL
11;6610614;6610996;7.26;0.22;AOUT
12;6610614;6610996;0.73;6.09;NOV
13;6610614;6610996;8.37;1.44;JUIN
14;6610614;6610996;3.18;4.33;FEV
15;6610614;6610996;2.52;0.77;OCT
16;6610614;6610996;1.4;3.03;NOV
17;6610614;6610996;0.04;4.38;OCT
18;6610614;6610996;2.67;5.79;JUIL
19;6610614;6610996;4.76;6.07;DEC
20;6610614;6610996;3.67;4.6;MAI
21;6610614;6610996;9.38;6.06;SEPT
22;6610614;6610996;0.97;7.93;AVRIL
23;6610614;6610996;9.29;4.47;AOUT
24;6610614;6610996;0.64;8.33;NOV
25;6610614;6610996;5.64;5.79;NOV
26;6610614;6610996;5.09;0.36;JANV
27;6610614;6610996;8.92;5.37;FEV
28;6610614;6610996;5.41;1.44;OCT
29;6610614;6610996;2.93;3.51;FEV
30;6610614;6610996;1.31;2.45;OCT
31;6610614;6610996;4.88;9.24;JUIL
32;6610614;6610996;9.37;0.03;AOUT
33;6610614;6610996;9.7;2.83;MARS
34;6610614;6610996;4.41;0.92;DEC
35;6610614;6610996;9.2;6.12;OCT
36;6610614;6610996;4.63;1.47;FEV
37;6610614;6610996;0.2;7.45;MARS
38;6610614;6610996;8.19;7.08;DEC
39;6610614;6610996;2.91;9.62;NOV
40;6610614;6610996;7.77;7.44;OCT
41;6610614;6610996;7.81;4.4;SEPT
42;6610614;6610996;7.0;0.66;OCT
43;6610614;6610996;1.22;2.9;SEPT
44;6610614;6610996;9.65;0.02;JUIN
45;6610614;6610996;1.32;0.29;JUIN
46;6610614;6610996;3.22;9.74;FEV
47;6610614;6610996;7.59;1.97;JANV
48;6610614;6610996;4.84;3.35;JUIN
49;6610614;6610996;8.81;3.06;FEV
50;6610614;6610996;8.89;9.25;SEPT
1;6610614;6610997;7.7;8.0;SEPT
2;6610614;6610997;3.19;1.98;MARS
3;6610614;6610997;4.53;4.74;AVRIL
4;6610614;6610997;7.12;8.79;AVRIL
5;6610614;6610997;0.72;3.92;NOV
6;6610614;6610997;3.41;3.16;JUIN
7;6610614;6610997;5.13;3.27;AVRIL
8;6610614;6610997;8.57;0.62;OCT
9;6610614;6610997;0.14;2.31;AOUT
10;6610614;6610997;2.79;1.47;OCT
11;6610614;6610997;7.48;8.95;SEPT
